contig02616	2645	22.61
contig02617	2659	25.95
contig02618	2659	22.60
contig02619	2655	21.77
contig02620	2657	23.00
contig02621	2655	27.57
contig02622	2656	20.26
contig02623	2659	26.55
contig02624	2655	21.73
contig02625	2655	22.56
contig02626	2649	23.74
contig02627	2651	27.39
contig02628	2650	21.06
contig02629	2650	26.42
contig02630	2646	26.15
contig02631	2647	26.26
contig02632	2635	23.23
contig02633	2619	27.87
contig02634	2630	23.57
contig02635	2627	23.37
contig02636	2618	27.50
contig02637	2628	22.87
contig02638	2628	22.03
contig02639	2627	22.46
contig02640	2612	22.13
contig02641	2615	20.65
contig02642	2619	29.63
contig02643	2619	23.67
contig02644	2625	19.39
contig02645	2619	29.40
contig02646	2617	22.01
contig02647	2615	23.06
contig02648	2612	21.75
contig02649	2613	24.03
contig02650	2576	49.11
contig02651	2608	26.15
contig02652	2593	20.56
contig02653	2608	29.72
contig02654	2603	23.05
contig02655	2605	21.38
contig02656	2612	23.74
contig02657	2605	23.95
contig02658	2605	24.53
contig02659	2602	23.79
contig02660	2597	24.03
contig02661	2596	25.19
contig02662	2598	22.67
contig02663	2592	23.23
contig02664	2597	23.84
contig02665	2592	24.46
contig02666	2592	25.08
contig02667	2593	28.62
contig02668	2590	25.87
contig02669	2592	29.09
contig02670	2591	23.62
contig02671	2589	25.14
contig02672	2592	26.85
contig02673	2587	25.36
contig02674	2584	26.32
contig02675	2581	23.05
contig02676	2583	25.36
contig02677	2583	24.62
contig02678	2584	24.73
contig02679	2574	40.95
contig02680	2572	23.48
contig02681	2583	26.44
contig02682	2578	32.51
contig02683	2572	23.25
contig02684	2575	21.51
contig02685	2575	29.59
contig02686	2558	17.98
contig02687	2567	27.62
contig02688	2573	26.31
contig02689	2569	26.47
contig02690	2562	29.63
contig02691	2561	21.91
contig02692	2565	29.75
contig02693	2556	22.34
contig02694	2560	34.84
contig02695	2564	29.91
contig02696	2549	39.35
contig02697	2553	20.05
contig02698	2551	29.64
contig02699	2551	27.28
contig02700	2532	44.83
contig02701	2551	22.97
contig02702	2552	24.84
contig02703	2551	23.56
contig02704	2545	32.34
contig02705	2550	31.02
contig02706	2552	24.49
contig02707	2544	21.31
contig02708	2544	31.92
contig02709	2539	29.22
contig02710	2528	19.15
contig02711	2545	22.67
contig02712	2544	23.19
contig02713	2536	25.99
contig02714	2532	23.54
contig02715	2536	24.88
contig02716	2538	23.25
contig02717	2533	21.91
contig02718	2538	27.23
contig02719	2530	22.85
contig02720	2532	33.53
contig02721	2528	24.49
contig02722	2525	21.03
contig02723	2532	26.07
contig02724	2527	23.66
contig02725	2525	21.39
contig02726	2514	20.41
contig02727	2524	23.06
contig02728	2518	20.85
contig02729	2513	31.79
contig02730	2522	25.54
contig02731	2524	23.85
contig02732	2518	26.29
contig02733	2515	23.42
contig02734	2516	21.34
contig02735	2519	24.73
contig02736	2495	51.74
contig02737	2515	22.74
contig02738	2508	22.37
contig02739	2514	25.54
contig02740	2512	20.14
contig02741	2507	22.78
contig02742	2500	24.00
contig02743	2506	19.83
contig02744	2507	23.81
contig02745	2501	25.95
contig02746	2504	29.23
contig02747	2504	26.36
contig02748	2501	20.55
contig02749	2486	35.76
contig02750	2499	23.37
contig02751	2502	27.90
contig02752	2503	23.69
contig02753	2499	30.01
contig02754	2488	21.06
contig02755	2470	43.81
contig02756	2483	22.67
contig02757	2497	23.51
contig02758	2474	19.93
contig02759	2494	24.26
contig02760	2486	21.56
contig02761	2494	24.66
contig02762	2487	23.08
contig02763	2489	23.18
contig02764	2491	21.60
contig02765	2489	23.14
contig02766	2478	21.63
contig02767	2478	24.17
contig02768	2483	22.55
contig02769	2476	25.20
contig02770	2474	22.27
contig02771	2475	22.22
contig02772	2467	20.06
contig02773	2473	25.39
contig02774	2476	21.04
contig02775	2473	30.41
contig02776	2475	21.86
contig02777	2471	21.21
contig02778	2472	23.99
contig02779	2471	23.76
contig02780	2470	22.27
contig02781	2465	25.23
contig02782	2462	28.64
contig02783	2467	27.12
contig02784	2461	21.41
contig02785	2460	27.76
contig02786	2464	29.50
contig02787	2460	29.15
contig02788	2441	21.92
contig02789	2458	21.89
contig02790	2454	22.29
contig02791	2453	23.85
contig02792	2434	20.21
contig02793	2446	24.90
contig02794	2452	20.19
contig02795	2450	19.10
contig02796	2445	26.22
contig02797	2445	22.45
contig02798	2446	23.83
contig02799	2447	28.03
contig02800	2446	27.64
contig02801	2440	23.98
contig02802	2444	23.90
contig02803	2441	30.60
contig02804	2442	21.29
contig02805	2436	22.17
contig02806	2435	22.59
contig02807	2441	23.23
contig02808	2434	19.27
contig02809	2437	27.33
contig02810	2443	24.27
contig02811	2439	25.71
contig02812	2436	22.25
contig02813	2432	22.74
contig02814	2427	21.30
contig02815	2434	28.27
contig02816	2422	23.49
contig02817	2425	26.10
contig02818	2422	28.45
contig02819	2419	21.17
contig02820	2420	30.62
contig02821	2413	21.18
contig02822	2420	30.08
contig02823	2418	26.67
contig02824	2418	24.36
contig02825	2411	23.10
contig02826	2413	21.47
contig02827	2414	22.87
contig02828	2415	18.14
contig02829	2404	20.72
contig02830	2407	42.92
contig02831	2411	50.06
contig02832	2411	21.15
contig02833	2406	22.90
contig02834	2407	21.81
contig02835	2399	23.22
contig02836	2412	25.70
contig02837	2403	23.05
contig02838	2395	21.54
contig02839	2404	22.80
contig02840	2399	21.59
contig02841	2394	19.38
contig02842	2406	26.64
contig02843	2399	21.30
contig02844	2397	21.99
contig02845	2399	22.18
contig02846	2400	24.21
contig02847	2396	25.00
contig02848	2396	27.34
contig02849	2401	22.07
contig02850	2398	29.40
contig02851	2397	24.07
contig02852	2397	21.61
contig02853	2395	23.38
contig02854	2392	22.83
contig02855	2393	34.14
contig02856	2394	26.82
contig02857	2389	23.27
contig02858	2388	19.35
contig02859	2396	21.08
contig02860	2392	19.40
contig02861	2389	23.02
contig02862	2388	19.10
contig02863	2391	24.26
contig02864	2392	26.00
contig02865	2392	20.65
contig02866	2379	21.19
contig02867	2380	18.28
contig02868	2389	25.03
contig02869	2386	25.94
contig02870	2372	19.10
contig02871	2379	21.65
contig02872	2376	20.41
contig02873	2375	23.87
contig02874	2365	20.38
contig02875	2380	30.92
contig02876	2373	41.47
contig02877	2377	24.15
contig02878	2371	23.20
contig02879	2367	50.19
contig02880	2365	26.68
contig02881	2366	21.89
contig02882	2364	21.49
contig02883	2363	22.60
contig02884	2362	22.35
contig02885	2367	30.67
contig02886	2367	25.73
contig02887	2368	25.42
contig02888	2369	23.98
contig02889	2367	26.74
contig02890	2367	30.93
contig02891	2329	44.27
contig02892	2364	23.65
contig02893	2350	21.66
contig02894	2346	22.68
contig02895	2356	21.22
contig02896	2357	19.86
contig02897	2351	29.43
contig02898	2351	23.35
contig02899	2356	22.62
contig02900	2350	20.55
contig02901	2350	27.53
contig02902	2350	25.40
contig02903	2352	21.98
contig02904	2348	22.23
contig02905	2351	22.84
contig02906	2347	21.47
contig02907	2346	20.55
contig02908	2343	29.92
contig02909	2337	22.59
contig02910	2338	24.12
contig02911	2338	27.07
contig02912	2333	32.02
contig02913	2316	19.82
contig02914	2341	27.77
contig02915	2343	21.30
contig02916	2333	26.45
contig02917	2338	22.80
contig02918	2337	30.77
contig02919	2337	27.51
contig02920	2337	21.44
contig02921	2337	24.69
contig02922	2326	26.61
contig02923	2330	27.12
contig02924	2330	23.52
contig02925	2316	21.85
contig02926	2328	24.10
contig02927	2327	24.88
contig02928	2328	23.02
contig02929	2322	36.35
contig02930	2314	51.77
contig02931	2325	20.60
contig02932	2324	29.52
contig02933	2313	46.69
contig02934	2325	22.15
contig02935	2310	28.27
contig02936	2318	26.92
contig02937	2310	27.71
contig02938	2318	25.63
contig02939	2307	21.28
contig02940	2318	25.11
contig02941	2316	21.98
contig02942	2317	24.56
contig02943	2317	23.61
contig02944	2309	22.22
contig02945	2309	27.15
contig02946	2308	38.17
contig02947	2310	31.69
contig02948	2314	26.02
contig02949	2314	25.11
contig02950	2310	26.10
contig02951	2273	49.71
contig02952	2290	20.44
contig02953	2304	22.96
contig02954	2303	25.49
contig02955	2305	23.04
contig02956	2301	19.47
contig02957	2303	25.01
contig02958	2301	24.82
contig02959	2301	27.21
contig02960	2294	22.54
contig02961	2291	22.30
contig02962	2292	19.94
contig02963	2294	22.76
contig02964	2296	23.39
contig02965	2288	23.73
contig02966	2293	30.79
contig02967	2292	22.34
contig02968	2286	21.61
contig02969	2287	21.43
contig02970	2281	25.91
contig02971	2285	22.93
contig02972	2287	25.89
contig02973	2279	20.97
contig02974	2285	23.59
contig02975	2282	23.79
contig02976	2280	21.80
contig02977	2281	25.30
contig02978	2275	23.47
contig02979	2270	23.57
contig02980	2275	25.27
contig02981	2259	22.75
contig02982	2268	18.30
contig02983	2269	20.98
contig02984	2269	21.90
contig02985	2261	23.00
contig02986	2264	25.35
contig02987	2258	22.76
contig02988	2264	24.20
contig02989	2259	28.55
contig02990	2258	28.30
contig02991	2254	22.72
contig02992	2261	28.17
contig02993	2248	24.02
contig02994	2257	24.28
contig02995	2255	25.54
contig02996	2252	21.05
contig02997	2251	22.03
contig02998	2245	21.25
contig02999	2245	20.53
contig03000	2252	19.94
contig03001	2239	23.09
contig03002	2245	21.78
contig03003	2240	22.23
contig03004	2245	30.91
contig03005	2238	24.31
contig03006	2242	24.31
contig03007	2227	21.78
contig03008	2206	37.49
contig03009	2240	24.82
contig03010	2240	25.54
contig03011	2238	24.40
contig03012	2238	21.27
contig03013	2245	23.52
contig03014	2240	29.15
contig03015	2239	21.30
contig03016	2237	25.21
contig03017	2240	22.63
contig03018	2229	24.94
contig03019	2231	21.87
contig03020	2231	25.41
contig03021	2235	27.20
contig03022	2231	17.97
contig03023	2232	21.55
contig03024	2230	20.49
contig03025	2227	53.75
contig03026	2225	21.89
contig03027	2229	21.89
contig03028	2224	34.67
contig03029	2231	25.77
contig03030	2227	23.26
contig03031	2225	22.61
contig03032	2222	26.91
contig03033	2228	30.97
contig03034	2221	24.00
contig03035	2218	45.90
contig03036	2220	33.78
contig03037	2221	22.11
contig03038	2220	22.34
contig03039	2215	23.07
contig03040	2213	21.28
contig03041	2215	24.06
contig03042	2203	20.70
contig03043	2208	25.50
contig03044	2205	22.81
contig03045	2200	21.95
contig03046	2206	29.65
contig03047	2203	28.87
contig03048	2202	25.98
contig03049	2198	25.43
contig03050	2200	24.27
contig03051	2200	21.36
contig03052	2201	45.89
contig03053	2199	30.88
contig03054	2197	27.22
contig03055	2194	21.06
contig03056	2185	22.43
contig03057	2201	21.76
contig03058	2196	22.45
contig03059	2197	29.04
contig03060	2183	23.87
contig03061	2176	19.62
contig03062	2184	23.35
contig03063	2160	50.42
contig03064	2192	22.17
contig03065	2182	21.59
contig03066	2185	23.30
contig03067	2189	24.81
contig03068	2179	20.88
contig03069	2159	22.05
contig03070	2165	17.97
contig03071	2184	23.58
contig03072	2185	25.40
contig03073	2180	20.32
contig03074	2179	25.29
contig03075	2185	27.14
contig03076	2827	25.22
contig03077	2181	20.22
contig03078	2182	20.85
contig03079	2182	19.75
contig03080	2175	22.67
contig03081	2179	19.64
contig03082	2160	23.01
contig03083	2170	44.88
contig03084	2177	27.56
contig03085	2171	31.09
contig03086	2172	20.44
contig03087	2175	21.52
contig03088	2171	27.31
contig03089	2171	20.08
contig03090	2168	28.87
contig03091	2167	21.46
contig03092	2166	19.99
contig03093	2150	23.21
contig03094	2165	23.74
contig03095	2153	21.97
contig03096	2157	30.23
contig03097	2144	21.69
contig03098	2141	24.05
contig03099	2154	22.93
contig03100	2153	21.13
contig03101	2153	22.16
contig03102	2152	25.74
contig03103	2129	20.34
contig03104	2146	25.86
contig03105	2142	21.52
contig03106	2130	21.08
contig03107	2146	27.59
contig03108	2145	30.16
contig03109	2132	20.08
contig03110	2125	19.01
contig03111	2140	28.74
contig03112	2136	22.00
contig03113	2138	22.22
contig03114	2130	23.90
contig03115	2134	23.62
contig03116	2136	22.05
contig03117	2134	24.70
contig03118	2132	22.19
contig03119	2124	21.19
contig03120	2130	20.52
contig03121	2132	27.63
contig03122	2125	22.87
contig03123	2125	19.67
contig03124	2132	21.29
contig03125	2123	20.21
contig03126	2127	25.01
contig03127	2124	22.74
contig03128	2118	20.54
contig03129	2117	19.56
contig03130	2109	21.34
contig03131	2108	29.36
contig03132	2105	22.19
contig03133	2117	23.43
contig03134	2115	20.66
contig03135	1887	20.51
contig03136	2111	21.79
contig03137	2115	22.55
contig03138	2110	22.56
contig03139	2107	23.73
contig03140	2107	26.34
contig03141	2108	22.96
contig03142	2108	22.72
contig03143	2107	24.58
contig03144	2104	23.19
contig03145	2108	19.35
contig03146	2103	25.34
contig03147	2104	27.38
contig03148	2099	23.63
contig03149	2103	21.87
contig03150	2097	19.55
contig03151	2095	48.74
contig03152	2091	41.80
contig03153	2097	20.60
contig03154	2088	36.64
contig03155	2093	35.40
contig03156	2101	27.03
contig03157	2106	22.08
contig03158	2099	21.44
contig03159	2098	20.73
contig03160	2094	29.70
contig03161	2094	22.78
contig03162	2093	23.60
contig03163	2096	24.05
contig03164	2097	25.23
contig03165	2092	21.18
contig03166	2094	22.73
contig03167	2070	40.43
contig03168	2091	25.11
contig03169	2090	24.50
contig03170	2083	21.56
contig03171	2085	28.11
contig03172	2082	20.99
contig03173	2076	17.97
contig03174	2082	21.23
contig03175	2077	22.00
contig03176	2078	21.46
contig03177	2062	21.77
contig03178	2070	23.38
contig03179	2078	26.76
contig03180	2080	21.92
contig03181	2076	25.87
contig03182	2072	21.81
contig03183	2074	22.47
contig03184	2077	20.80
contig03185	2056	39.15
contig03186	2073	37.10
contig03187	2060	24.81
contig03188	2073	22.87
contig03189	2066	21.59
contig03190	2071	21.68
contig03191	2069	25.13
contig03192	2065	20.00
contig03193	2056	23.44
contig03194	2072	22.68
contig03195	2064	21.56
contig03196	2065	35.79
contig03197	2068	21.28
contig03198	2066	23.43
contig03199	2060	23.79
contig03200	2064	27.37
contig03201	2055	22.48
contig03202	2059	25.64
contig03203	2054	23.13
contig03204	2056	26.75
contig03205	2058	24.10
contig03206	2044	38.16
contig03207	2046	23.12
contig03208	2051	20.28
contig03209	2018	43.31
contig03210	2057	20.66
contig03211	2048	35.40
contig03212	2049	20.74
contig03213	2040	21.57
contig03214	3284	26.74
contig03215	2042	21.40
contig03216	2033	19.04
contig03217	2037	20.37
contig03218	2036	17.29
contig03219	2028	33.19
contig03220	2031	24.32
contig03221	2032	23.67
contig03222	2030	20.44
contig03223	2031	21.37
contig03224	2025	23.31
contig03225	2031	22.45
contig03226	2009	21.30
contig03227	2029	21.93
contig03228	2018	43.46
contig03229	2020	30.64
contig03230	2018	24.28
contig03231	2016	21.48
contig03232	2010	19.90
contig03233	2019	28.33
contig03234	2018	23.84
contig03235	2017	26.97
contig03236	2015	27.69
contig03237	2017	31.14
contig03238	2013	24.34
contig03239	2008	20.17
contig03240	2006	39.83
contig03241	2005	25.74
contig03242	2007	23.37
contig03243	2000	20.50
contig03244	2006	22.18
contig03245	2000	22.30
contig03246	2006	24.28
contig03247	1981	50.18
contig03248	1994	20.81
contig03249	1999	27.26
contig03250	1999	20.01
contig03251	1997	20.18
contig03252	1977	51.90
contig03253	1999	19.91
contig03254	1996	25.85
contig03255	1998	22.22
contig03256	1992	24.20
contig03257	1994	22.22
contig03258	1994	30.59
contig03259	1981	26.96
contig03260	1989	20.61
contig03261	1988	31.69
contig03262	1976	19.69
contig03263	1990	20.90
contig03264	1991	22.30
contig03265	1985	22.32
contig03266	1985	19.65
contig03267	1987	31.30
contig03268	1987	21.79
contig03269	1965	51.86
contig03270	1985	16.68
contig03271	1976	35.63
contig03272	1981	25.74
contig03273	1967	21.56
contig03274	1980	21.46
contig03275	1981	30.14
contig03276	1980	32.78
contig03277	1970	30.05
contig03278	1972	19.37
contig03279	1968	29.17
contig03280	1970	22.18
contig03281	1969	28.39
contig03282	1961	25.34
contig03283	1968	26.37
contig03284	1966	21.77
contig03285	1962	24.01
contig03286	1965	21.73
contig03287	1965	32.93
contig03288	1962	23.60
contig03289	1962	18.25
contig03290	1956	19.48
contig03291	1963	23.43
contig03292	1964	21.03
contig03293	1946	36.59
contig03294	1959	35.89
contig03295	1959	19.96
contig03296	1957	18.80
contig03297	1954	21.90
contig03298	1945	22.06
contig03299	1944	41.62
contig03300	1953	26.32
contig03301	1950	28.00
contig03302	1942	21.11
contig03303	1950	41.59
contig03304	1949	25.35
contig03305	1940	19.95
contig03306	1944	21.24
contig03307	1944	23.46
contig03308	1942	17.66
contig03309	1938	23.01
contig03310	1933	23.69
contig03311	1936	23.81
contig03312	1937	20.75
contig03313	1926	20.25
contig03314	1940	22.32
contig03315	1935	21.96
contig03316	1926	22.69
contig03317	1933	21.73
contig03318	1932	19.67
contig03319	1929	20.53
contig03320	1932	20.91
contig03321	1933	22.35
contig03322	1929	23.74
contig03323	1926	44.13
contig03324	1915	27.42
contig03325	1923	19.92
contig03326	1922	24.97
contig03327	1925	30.86
contig03328	1925	24.73
contig03329	1921	20.30
contig03330	1907	47.67
contig03331	1915	22.82
contig03332	1906	19.10
contig03333	1922	31.43
contig03334	1914	22.41
contig03335	1911	20.09
contig03336	1917	24.26
contig03337	1901	40.77
contig03338	1909	29.44
contig03339	1915	22.35
contig03340	1914	26.96
contig03341	1893	20.02
contig03342	1911	47.04
contig03343	1910	16.60
contig03344	1909	22.79
contig03345	1906	19.31
contig03346	1910	21.73
contig03347	1903	22.49
contig03348	1906	20.20
contig03349	1906	22.82
contig03350	1907	22.76
contig03351	1907	24.80
contig03352	1904	28.68
contig03353	1885	48.65
contig03354	1906	22.51
contig03355	1899	20.64
contig03356	1878	55.32
contig03357	1898	22.55
contig03358	1902	25.81
contig03359	1899	22.59
contig03360	1899	25.65
contig03361	1885	21.59
contig03362	1896	26.05
contig03363	1894	22.91
contig03364	1887	22.73
contig03365	1885	26.05
contig03366	1889	16.68
contig03367	1891	26.44
contig03368	1890	22.75
contig03369	1875	18.77
contig03370	1877	19.71
contig03371	1890	26.88
contig03372	1890	29.21
contig03373	1881	21.00
contig03374	1886	22.48
contig03375	1891	22.10
contig03376	1876	22.39
contig03377	1886	23.54
contig03378	1881	23.07
contig03379	1885	24.46
contig03380	1885	24.40
contig03381	1885	24.46
contig03382	1877	20.40
contig03383	1882	20.46
contig03384	1878	20.45
contig03385	1876	18.87
contig03386	1876	19.99
contig03387	1874	24.12
contig03388	1877	21.95
contig03389	1873	22.05
contig03390	1870	22.51
contig03391	1871	22.13
contig03392	1871	19.78
contig03393	1872	24.47
contig03394	1869	48.31
contig03395	1834	48.91
contig03396	1864	25.48
contig03397	1867	26.30
contig03398	1868	29.07
contig03399	1868	29.07
contig03400	1861	21.71
contig03401	1866	24.22
contig03402	1855	25.39
contig03403	1866	23.58
contig03404	1862	23.15
contig03405	1862	20.25
contig03406	1859	20.71
contig03407	1861	22.03
contig03408	1859	22.92
contig03409	1857	30.59
contig03410	1851	22.20
contig03411	1852	23.00
contig03412	1854	20.39
contig03413	1844	22.40
contig03414	1847	22.14
contig03415	1848	19.91
contig03416	1846	22.70
contig03417	1849	20.98
contig03418	1832	21.89
contig03419	1849	30.94
contig03420	1840	22.28
contig03421	1829	40.13
contig03422	1845	23.96
contig03423	1841	26.13
contig03424	1844	24.02
contig03425	1843	17.96
contig03426	1840	20.43
contig03427	1836	19.44
contig03428	1835	23.05
contig03429	1836	32.03
contig03430	1836	23.47
contig03431	1835	20.22
contig03432	1833	21.44
contig03433	1830	23.22
contig03434	1823	18.76
contig03435	1832	22.93
contig03436	1826	22.78
contig03437	1820	25.66
contig03438	1823	24.08
contig03439	1799	43.36
contig03440	1825	22.79
contig03441	1823	23.04
contig03442	1822	21.90
contig03443	1825	21.42
contig03444	1821	26.08
contig03445	1822	30.52
contig03446	1785	40.00
contig03447	1824	22.59
contig03448	1818	21.51
contig03449	1819	21.77
contig03450	1823	18.82
contig03451	1807	24.41
contig03452	1818	26.29
contig03453	1816	22.30
contig03454	1809	20.01
contig03455	1817	21.24
contig03456	1813	25.26
contig03457	1813	24.77
contig03458	1815	18.95
contig03459	1814	21.22
contig03460	1815	28.71
contig03461	1816	25.72
contig03462	1810	24.70
contig03463	1812	26.77
contig03464	1807	21.86
contig03465	1810	19.72
contig03466	1796	23.00
contig03467	1804	27.49
contig03468	1812	30.74
contig03469	1806	20.54
contig03470	1812	23.79
contig03471	1810	27.90
contig03472	1810	21.77
contig03473	1807	23.35
contig03474	1797	33.33
contig03475	1810	21.71
contig03476	1806	25.53
contig03477	1808	19.14
contig03478	1803	22.63
contig03479	1806	21.59
contig03480	1802	21.81
contig03481	1805	21.66
contig03482	1804	22.56
contig03483	1799	24.68
contig03484	1801	22.88
contig03485	1808	20.80
contig03486	1786	44.06
contig03487	1803	27.68
contig03488	1803	25.96
contig03489	1804	24.28
contig03490	1799	20.90
contig03491	1791	22.39
contig03492	1795	24.51
contig03493	1796	22.88
contig03494	1800	25.33
contig03495	1797	34.72
contig03496	1800	19.94
contig03497	1791	22.50
contig03498	1783	43.19
contig03499	1794	22.85
contig03500	1792	21.21
contig03501	1786	18.03
contig03502	1791	30.65
contig03503	1789	23.25
contig03504	1793	22.64
contig03505	1787	25.18
contig03506	1788	20.81
contig03507	1784	23.15
contig03508	1788	19.18
contig03509	1789	34.66
contig03510	1786	22.96
contig03511	1788	21.64
contig03512	1781	37.73
contig03513	1776	42.62
contig03514	1787	27.53
contig03515	1788	23.83
contig03516	1784	21.47
contig03517	1782	15.82
contig03518	1784	30.04
contig03519	1779	20.69
contig03520	1784	22.37
contig03521	1784	21.69
contig03522	1774	19.73
contig03523	1774	20.52
contig03524	1779	21.87
contig03525	1772	19.30
contig03526	1773	16.75
contig03527	1775	24.96
contig03528	1779	31.37
contig03529	1775	26.20
contig03530	1777	32.19
contig03531	1775	20.45
contig03532	1774	34.78
contig03533	1775	29.69
contig03534	1769	19.73
contig03535	1770	21.07
contig03536	1767	22.47
contig03537	1767	23.49
contig03538	1747	19.58
contig03539	1768	23.08
contig03540	1747	19.00
contig03541	1765	27.65
contig03542	1752	38.01
contig03543	1768	24.32
contig03544	1764	23.70
contig03545	1762	25.82
contig03546	1758	20.42
contig03547	1762	25.14
contig03548	1760	22.10
contig03549	1753	41.13
contig03550	1762	25.88
contig03551	1753	24.07
contig03552	1755	21.31
contig03553	1759	21.15
contig03554	1757	26.81
contig03555	1745	19.83
contig03556	1752	33.05
contig03557	1753	16.49
contig03558	1752	25.91
contig03559	1747	21.87
contig03560	1749	18.70
contig03561	1748	21.85
contig03562	1726	33.55
contig03563	1747	21.18
contig03564	1749	23.73
contig03565	1748	23.23
contig03566	1745	57.54
contig03567	1742	23.54
contig03568	1731	49.62
contig03569	1732	20.38
contig03570	1735	22.77
contig03571	1741	21.48
contig03572	1743	20.65
contig03573	1739	21.97
contig03574	1733	20.54
contig03575	1740	22.18
contig03576	1731	41.42
contig03577	1732	20.15
contig03578	1736	22.98
contig03579	1736	23.50
contig03580	1724	23.09
contig03581	1732	24.71
contig03582	1729	21.80
contig03583	1732	22.81
contig03584	1731	22.93
contig03585	1729	22.33
contig03586	1728	21.93
contig03587	1718	20.37
contig03588	1718	21.94
contig03589	1717	21.72
contig03590	1700	34.53
contig03591	1717	26.56
contig03592	1709	20.54
contig03593	1706	20.34
contig03594	1714	21.00
contig03595	1714	22.29
contig03596	1715	19.94
contig03597	1714	19.78
contig03598	1714	22.11
contig03599	1704	22.89
contig03600	1690	23.37
contig03601	1708	22.25
contig03602	1708	20.61
contig03603	1700	22.00
contig03604	1710	21.23
contig03605	1698	19.91
contig03606	1703	23.49
contig03607	1706	40.27
contig03608	1695	39.12
contig03609	1704	20.60
contig03610	1709	24.87
contig03611	1709	24.99
contig03612	1708	24.00
contig03613	1698	37.40
contig03614	1707	24.08
contig03615	1707	28.00
contig03616	1708	21.60
contig03617	1703	23.14
contig03618	1705	26.69
contig03619	1702	24.27
contig03620	1697	23.28
contig03621	1704	22.83
contig03622	1701	25.10
contig03623	1702	20.15
contig03624	1698	20.61
contig03625	1698	22.79
contig03626	1698	19.73
contig03627	1692	22.28
contig03628	1696	21.05
contig03629	1702	24.38
contig03630	1697	31.47
contig03631	1700	26.71
contig03632	1695	24.07
contig03633	1691	20.76
contig03634	1693	26.70
contig03635	1693	24.39
contig03636	1695	25.37
contig03637	1693	22.15
contig03638	1688	32.82
contig03639	1689	42.39
contig03640	1688	38.92
contig03641	1692	21.75
contig03642	1689	26.94
contig03643	1687	21.70
contig03644	1690	20.59
contig03645	1679	39.31
contig03646	1687	26.85
contig03647	1685	21.19
contig03648	1683	19.79
contig03649	1680	19.29
contig03650	1685	24.63
contig03651	1683	36.13
contig03652	1679	23.11
contig03653	1681	24.45
contig03654	1673	19.96
contig03655	1672	36.36
contig03656	1681	26.12
contig03657	1665	40.30
contig03658	1680	21.67
contig03659	1681	26.06
contig03660	1679	21.62
contig03661	1680	27.92
contig03662	1680	24.46
contig03663	1667	19.38
contig03664	1674	23.72
contig03665	1677	24.03
contig03666	1675	19.04
contig03667	1669	21.33
contig03668	1669	21.99
contig03669	1674	20.25
contig03670	1675	24.12
contig03671	1676	21.90
contig03672	1665	47.69
contig03673	1672	41.09
contig03674	1672	22.19
contig03675	1671	26.93
contig03676	1670	37.72
contig03677	1671	23.94
contig03678	1665	49.37
contig03679	1671	23.88
contig03680	1668	28.60
contig03681	1660	18.13
contig03682	1664	21.81
contig03683	1667	26.75
contig03684	1658	52.29
contig03685	1662	21.48
contig03686	1658	21.95
contig03687	1656	35.39
contig03688	1661	21.19
contig03689	1657	19.79
contig03690	1659	21.82
contig03691	1653	19.42
contig03692	1663	26.34
contig03693	1659	28.21
contig03694	1667	22.44
contig03695	1660	33.01
contig03696	1663	22.73
contig03697	1660	21.45
contig03698	1658	22.68
contig03699	1656	21.74
contig03700	1657	22.63
contig03701	1654	23.76
contig03702	1646	44.96
contig03703	1655	19.52
contig03704	1658	23.10
contig03705	1653	46.28
contig03706	1556	48.97
contig03707	1655	18.85
contig03708	1649	21.35
contig03709	1645	17.26
contig03710	1645	23.71
contig03711	1647	25.56
contig03712	1645	23.47
contig03713	1646	24.06
contig03714	1648	21.06
contig03715	1645	21.95
contig03716	1642	30.88
contig03717	1642	19.67
contig03718	1636	21.52
contig03719	1644	20.32
contig03720	1634	19.46
contig03721	1643	25.81
contig03722	1631	18.95
contig03723	1641	23.89
contig03724	1637	20.71
contig03725	1628	21.99
contig03726	1639	27.33
contig03727	1619	47.75
contig03728	1639	22.88
contig03729	1637	25.60
contig03730	1637	31.58
contig03731	1627	25.63
contig03732	1629	35.91
contig03733	1635	20.06
contig03734	1615	20.06
contig03735	1627	20.71
contig03736	1634	21.85
contig03737	1631	23.30
contig03738	1621	43.24
contig03739	1623	18.11
contig03740	1637	20.16
contig03741	1625	43.32
contig03742	1630	24.11
contig03743	1587	51.42
contig03744	1619	35.95
contig03745	1626	25.28
contig03746	1627	26.80
contig03747	1617	23.13
contig03748	1623	21.13
contig03749	1620	21.85
contig03750	1624	32.57
contig03751	1617	21.21
contig03752	1619	25.69
contig03753	1615	18.33
contig03754	1615	17.65
contig03755	1620	22.16
contig03756	1619	23.72
contig03757	1618	22.62
contig03758	1616	23.14
contig03759	1615	21.98
contig03760	1615	21.36
contig03761	1616	23.27
contig03762	1617	22.76
contig03763	1618	18.29
contig03764	1613	20.58
contig03765	1614	32.16
contig03766	1592	19.85
contig03767	1613	20.83
contig03768	1612	33.13
contig03769	1606	22.60
contig03770	1605	22.37
contig03771	1601	21.61
contig03772	1601	27.67
contig03773	1605	22.55
contig03774	1611	25.70
contig03775	1612	21.59
contig03776	1609	32.69
contig03777	1606	24.35
contig03778	1599	47.34
contig03779	1601	21.24
contig03780	1607	25.82
contig03781	1594	34.76
